container_id,container_sku,Type,container_size,container_condition,location_name,latitude,longitude,available_date,price_usd,owner_id,zip_code,last_inspection_date,,,,,,,,
630,40HCOTBNDAL,Open Top Container,40HC,Brand New,Dallas,32.639977,-96.693284,2025-05-30,1,GCE,75141,2025-05-30,,,,,,,,
641,20DCASDEN,Standard Container,20DC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
642,20DCWWDEN,Standard Container,20DC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
643,20DCCWDEN,Standard Container,20DC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
644,20DCCLDEN,Standard Container,20DC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
645,20DCBNDEN,Standard Container,20DC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
646,20HCASDEN,Standard Container,20HC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
647,20HCWWDEN,Standard Container,20HC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
648,20HCCWDEN,Standard Container,20HC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
649,20HCCLDEN,Standard Container,20HC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
650,20HCBNDEN,Standard Container,20HC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
651,40DCASDEN,Standard Container,40DC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
652,40DCWWDEN,Standard Container,40DC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
653,40DCCWDEN,Standard Container,40DC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
654,40DCCLDEN,Standard Container,40DC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
655,40DCBNDEN,Standard Container,40DC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
656,40HCASDEN,Standard Container,40HC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
657,40HCWWDEN,Standard Container,40HC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
658,40HCCWDEN,Standard Container,40HC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
659,40HCCLDEN,Standard Container,40HC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
660,40HCBNDEN,Standard Container,40HC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
661,45HCASDEN,Open Top Container,45HC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
662,45HCWWDEN,Standard Container,45HC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
663,45HCCWDEN,Standard Container,45HC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
664,45HCCLDEN,Standard Container,45HC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
665,45HCBNDEN,Standard Container,45HC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
666,53HCASDEN,Open Top Container,53HC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
667,53HCWWDEN,Standard Container,53HC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
668,53HCCWDEN,Standard Container,53HC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
669,53HCCLDEN,Standard Container,53HC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
670,53HCBNDEN,Standard Container,53HC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
671,20SDASDEN,Side Door Container,20DC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
672,20SDWWDEN,Side Door Container,20DC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
673,20SDCWDEN,Side Door Container,20DC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
674,20SDCLDEN,Side Door Container,20DC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
675,20SDBNDEN,Side Door Container,20DC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
676,40HCSDASDEN,Side Door Container,40HC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
677,40HCSDWWDEN,Side Door Container,40HC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
678,40HCSDCWDEN,Side Door Container,40HC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
679,40HCSDCLDEN,Side Door Container,40HC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
680,40HCSDBNDEN,Side Door Container,40HC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
681,20DDASDEN,Double Door Container,20DC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
682,20DDWWDEN,Double Door Container,20DC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
683,20DDCWDEN,Double Door Container,20DC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
684,20DDCLDEN,Double Door Container,20DC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
685,20DDBNDEN,Double Door Container,20DC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
686,40HCDDASDEN,Double Door Container,40HC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
687,40HCDDWWDEN,Double Door Container,40HC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
688,40HCDDCWDEN,Double Door Container,40HC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
689,40HCDDCLDEN,Double Door Container,40HC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
690,40HCDDBNDEN,Double Door Container,40HC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
691,20RFASDEN,Refrigerated Container,20DC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
692,20RFWWDEN,Refrigerated Container,20DC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
693,20RFCWDEN,Refrigerated Container,20DC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
694,20RFCLDEN,Refrigerated Container,20DC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
695,20RFBNDEN,Refrigerated Container,20DC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
696,40HCRFASDEN,Refrigerated Container,40HC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
697,40HCRFWWDEN,Refrigerated Container,40HC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
698,40HCRFCWDEN,Refrigerated Container,40HC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
699,40HCRFCLDEN,Refrigerated Container,40HC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
700,40HCRFBNDEN,Refrigerated Container,40HC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
701,20OTASDEN,Open Top Container,20DC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
702,20OTWWDEN,Open Top Container,20DC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
703,20OTCWDEN,Open Top Container,20DC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
704,20OTCLDEN,Open Top Container,20DC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
705,20OTBNDEN,Open Top Container,20DC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
706,40HCOTASDEN,Open Top Container,40HC,AS IS ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
707,40HCOTWWDEN,Open Top Container,40HC,Wind and Water Tight,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
708,40HCOTCWDEN,Open Top Container,40HC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
709,40HCOTCLDEN,Open Top Container,40HC,IICL,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
710,40HCOTBNDEN,Open Top Container,40HC,Brand New,Denver,39.742043,-104.991531,2025-05-30,1,GCE,80221,2025-05-30,,,,,,,,
721,20DCASDET,Standard Container,20DC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
722,20DCWWDET,Standard Container,20DC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
723,20DCCWDET,Standard Container,20DC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
724,20DCCLDET,Standard Container,20DC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
725,20DCBNDET,Standard Container,20DC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
726,20HCASDET,Standard Container,20HC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
727,20HCWWDET,Standard Container,20HC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
728,20HCCWDET,Standard Container,20HC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
729,20HCCLDET,Standard Container,20HC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
730,20HCBNDET,Standard Container,20HC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
731,40DCASDET,Standard Container,40DC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
732,40DCWWDET,Standard Container,40DC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
733,40DCCWDET,Standard Container,40DC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
734,40DCCLDET,Standard Container,40DC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
735,40DCBNDET,Standard Container,40DC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
736,40HCASDET,Standard Container,40HC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
737,40HCWWDET,Standard Container,40HC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
738,40HCCWDET,Standard Container,40HC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
739,40HCCLDET,Standard Container,40HC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
740,40HCBNDET,Standard Container,40HC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
741,45HCASDET,Open Top Container,45HC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
742,45HCWWDET,Standard Container,45HC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
743,45HCCWDET,Standard Container,45HC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
744,45HCCLDET,Standard Container,45HC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
745,45HCBNDET,Standard Container,45HC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
746,53HCASDET,Open Top Container,53HC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
747,53HCWWDET,Standard Container,53HC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
748,53HCCWDET,Standard Container,53HC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
749,53HCCLDET,Standard Container,53HC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
750,53HCBNDET,Standard Container,53HC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
751,20SDASDET,Side Door Container,20DC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
752,20SDWWDET,Side Door Container,20DC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
753,20SDCWDET,Side Door Container,20DC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
754,20SDCLDET,Side Door Container,20DC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
755,20SDBNDET,Side Door Container,20DC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
756,40HCSDASDET,Side Door Container,40HC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
757,40HCSDWWDET,Side Door Container,40HC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
758,40HCSDCWDET,Side Door Container,40HC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
759,40HCSDCLDET,Side Door Container,40HC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
760,40HCSDBNDET,Side Door Container,40HC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
761,20DDASDET,Double Door Container,20DC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
762,20DDWWDET,Double Door Container,20DC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
763,20DDCWDET,Double Door Container,20DC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
764,20DDCLDET,Double Door Container,20DC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
765,20DDBNDET,Double Door Container,20DC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
766,40HCDDASDET,Double Door Container,40HC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
767,40HCDDWWDET,Double Door Container,40HC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
768,40HCDDCWDET,Double Door Container,40HC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
769,40HCDDCLDET,Double Door Container,40HC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
770,40HCDDBNDET,Double Door Container,40HC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
771,20RFASDETDET,Refrigerated Container,20DC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
772,20RFWWDET,Refrigerated Container,20DC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
773,20RFCWDET,Refrigerated Container,20DC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
774,20DCCLDET,Refrigerated Container,20DC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
775,20RFBNDET,Refrigerated Container,20DC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
776,40HCRFASDET,Refrigerated Container,40HC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
777,40HCRFWWDET,Refrigerated Container,40HC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
778,40HCRFCW,Refrigerated Container,40HC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
779,40HCRFCLDET,Refrigerated Container,40HC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
780,40HCRFBNDET,Refrigerated Container,40HC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
781,20OTASDET,Open Top Container,20DC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
782,20OTWWDET,Open Top Container,20DC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
783,20OTCWDET,Open Top Container,20DC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
784,20OTCLDET,Open Top Container,20DC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
785,20OTBNDET,Open Top Container,20DC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
786,40HCOTASDET,Open Top Container,40HC,AS IS ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
787,40HCOTWWDET,Open Top Container,40HC,Wind and Water Tight,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
788,40HCOTCWDET,Open Top Container,40HC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
789,40HCOTCLDET,Open Top Container,40HC,IICL,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
790,40HCOTBNDET,Open Top Container,40HC,Brand New,Detroit,42.311482,-83.118437,2025-05-30,1,GCE,48209,2025-05-30,,,,,,,,
801,20DCASEDM,Standard Container,20DC,AS IS ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
802,20DCWWEDM,Standard Container,20DC,Wind and Water Tight,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
803,20DCCWEDM,Standard Container,20DC,Cargo Worthy ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
804,20DCCLEDM,Standard Container,20DC,IICL,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
805,20DCBNEDM,Standard Container,20DC,Brand New,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
806,20HCASEDM,Standard Container,20HC,AS IS ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
807,20HCWWEDM,Standard Container,20HC,Wind and Water Tight,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
808,20HCCWEDM,Standard Container,20HC,Cargo Worthy ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
809,20HCCLEDM,Standard Container,20HC,IICL,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
810,20HCBNEDM,Standard Container,20HC,Brand New,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
811,40DCASEDM,Standard Container,40DC,AS IS ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
812,40DCWWEDM,Standard Container,40DC,Wind and Water Tight,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
813,40DCCWEDM,Standard Container,40DC,Cargo Worthy ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
814,40DCCLEDM,Standard Container,40DC,IICL,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
815,40DCBNEDM,Standard Container,40DC,Brand New,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
816,40HCASEDM,Standard Container,40HC,AS IS ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
817,40HCWWEDM,Standard Container,40HC,Wind and Water Tight,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
818,40HCCWEDM,Standard Container,40HC,Cargo Worthy ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
819,40HCCLEDM,Standard Container,40HC,IICL,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
820,40HCBNEDM,Standard Container,40HC,Brand New,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
821,45HCASEDM,Open Top Container,45HC,AS IS ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
822,45HCWWEDM,Standard Container,45HC,Wind and Water Tight,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
823,45HCCWEDM,Standard Container,45HC,Cargo Worthy ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
824,45HCCLEDM,Standard Container,45HC,IICL,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
825,45HCBNEDM,Standard Container,45HC,Brand New,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
826,53HCASEDM,Open Top Container,53HC,AS IS ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
827,53HCWWEDM,Standard Container,53HC,Wind and Water Tight,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
828,53HCCWEDM,Standard Container,53HC,Cargo Worthy ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
829,53HCCLEDM,Standard Container,53HC,IICL,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
830,53HCBNEDM,Standard Container,53HC,Brand New,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
831,20SDASEDM,Side Door Container,20DC,AS IS ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
832,20SDWWEDM,Side Door Container,20DC,Wind and Water Tight,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
833,20SDCWEDM,Side Door Container,20DC,Cargo Worthy ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
834,20SDCLEDM,Side Door Container,20DC,IICL,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
835,20SDBNEDM,Side Door Container,20DC,Brand New,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
836,40HCSDASEDM,Side Door Container,40HC,AS IS ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
837,40HCSDWWEDM,Side Door Container,40HC,Wind and Water Tight,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
838,40HCSDCWEDM,Side Door Container,40HC,Cargo Worthy ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
839,40HCSDCLEDM,Side Door Container,40HC,IICL,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
840,40HCSDBNEDM,Side Door Container,40HC,Brand New,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
841,20DDASEDM,Double Door Container,20DC,AS IS ,Edmonton,53.4689,113.4921,2025-05-30,1,GCE,T6B2P4,2025-05-30,,,,,,,,
