container_id,container_sku,container_type,container_size,container_condition,location_name,latitude,longitude,available_date,price_usd,owner_id,zip_code,last_inspection_date
418,20OTBNIND,20DC Brand New Open Top Container,20DC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,8500,GCE,46221,2025-05-30
419,40HCOTCWIND,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Indianapolis,39.6986,-86.148,2025-05-30,9200,GCE,46221,2025-05-30
420,40HCOTBNIND,40HC Brand New Open Top Container,40HC,Brand New,Indianapolis,39.6986,-86.148,2025-05-30,13000,GCE,46221,2025-05-30
421,20DCWWJAC,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Jacksonville,30.41815,-81.81367,2025-05-30,2000,GCE,32219,2025-05-30
422,20DCCWJAC,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,2200,GCE,32219,2025-05-30
423,20DCCLJAC,20DC IICL Container,20DC,IICL,Jacksonville,30.41815,-81.81367,2025-05-30,2600,GCE,32219,2025-05-30
424,20DCBNJAC,20DC Brand New Container,20DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,3100,GCE,32219,2025-05-30
425,20HCBNJAC,20HC Brand New Container,20HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,4200,GCE,32219,2025-05-30
426,40DCWWJAC,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Jacksonville,30.41815,-81.81367,2025-05-30,2200,GCE,32219,2025-05-30
427,40DCCWJAC,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,2300,GCE,32219,2025-05-30
428,40DCCLJAC,40DC IICL Container,40DC,IICL,Jacksonville,30.41815,-81.81367,2025-05-30,3600,GCE,32219,2025-05-30
429,40DCBNJAC,40DC Brand New Container,40DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,4400,GCE,32219,2025-05-30
430,40HCWWJAC,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Jacksonville,30.41815,-81.81367,2025-05-30,2500,GCE,32219,2025-05-30
431,40HCCWJAC,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,2600,GCE,32219,2025-05-30
432,40HCCLJAC,40HC IICL Container,40HC,IICL,Jacksonville,30.41815,-81.81367,2025-05-30,3500,GCE,32219,2025-05-30
433,40HCBNJAC,40HC Brand New Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,4300,GCE,32219,2025-05-30
434,45HCBNJAC,45HC Brand New Container,45HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,11000,GCE,32219,2025-05-30
435,53HCBNJAC,53HC Brand New Container,53HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,18500,GCE,32219,2025-05-30
436,20SDBNJAC,20DC Brand New Side Door Container,20DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,5200,GCE,32219,2025-05-30
437,40HCSDBNJAC,40HC Brand New Side Door Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,7000,GCE,32219,2025-05-30
438,20DDBNJAC,20DC Brand New Double Door Container,20DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,4200,GCE,32219,2025-05-30
440,40HCDDBNJAC,40HC Brand New Double Door Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,5200,GCE,32219,2025-05-30
443,20RFBNJAC,20DC Brand New Refrigerated Container,20DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,18500,GCE,32219,2025-05-30
444,40HCRFASJAC,40HC AS-IS Refrigerated Container,40HC,AS IS ,Jacksonville,30.41815,-81.81367,2025-05-30,4200,GCE,32219,2025-05-30
446,40HCRFBNJAC,40HC Brand New Refrigerated Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,25000,GCE,32219,2025-05-30
447,20OTCWJAC,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,6200,GCE,32219,2025-05-30
448,20OTBNJAC,20DC Brand New Open Top Container,20DC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,8500,GCE,32219,2025-05-30
449,40HCOTCWJAC,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,8800,GCE,32219,2025-05-30
450,40HCOTBNJAC,40HC Brand New Open Top Container,40HC,Brand New,Jacksonville,30.41815,-81.81367,2025-05-30,13000,GCE,32219,2025-05-30
451,20DCWWKAS,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Kansas,39.121016,-94.578331,2025-05-30,2000,GCE,66105,2025-05-30
452,20DCCWKAS,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,2200,GCE,66105,2025-05-30
453,20DCCLKAS,20DC IICL Container,20DC,IICL,Kansas,39.121016,-94.578331,2025-05-30,2650,GCE,66105,2025-05-30
454,20DCBNKAS,20DC Brand New Container,20DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,3200,GCE,66105,2025-05-30
455,20HCBNKAS,20HC Brand New Container,20HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,4200,GCE,66105,2025-05-30
456,40DCWWKAS,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Kansas,39.121016,-94.578331,2025-05-30,2500,GCE,66105,2025-05-30
457,40DCCWKAS,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,2800,GCE,66105,2025-05-30
458,40DCCLKAS,40DC IICL Container,40DC,IICL,Kansas,39.121016,-94.578331,2025-05-30,4000,GCE,66105,2025-05-30
459,40DCBNKAS,40DC Brand New Container,40DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,4800,GCE,66105,2025-05-30
460,40HCWWKAS,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Kansas,39.121016,-94.578331,2025-05-30,2750,GCE,66105,2025-05-30
461,40HCCWKAS,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,3000,GCE,66105,2025-05-30
462,40HCCLKAS,40HC IICL Container,40HC,IICL,Kansas,39.121016,-94.578331,2025-05-30,3750,GCE,66105,2025-05-30
463,40HCBNKAS,40HC Brand New Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,4750,GCE,66105,2025-05-30
464,45HCBNKAS,45HC Brand New Container,45HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,2600,GCE,66105,2025-05-30
465,53HCBNKAS,53HC Brand New Container,53HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,3500,GCE,66105,2025-05-30
466,20SDBNKAS,20DC Brand New Side Door Container,20DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,5200,GCE,66105,2025-05-30
467,40HCSDBNKAS,40HC Brand New Side Door Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,7000,GCE,66105,2025-05-30
468,20DDBNKAS,20DC Brand New Double Door Container,20DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,4200,GCE,66105,2025-05-30
470,40HCDDBNKAS,40HC Brand New Double Door Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,5200,GCE,66105,2025-05-30
473,20RFBNKAS,20DC Brand New Refrigerated Container,20DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,18500,GCE,66105,2025-05-30
474,40HCRFASKAS,40HC AS-IS Refrigerated Container,40HC,AS IS ,Kansas,39.121016,-94.578331,2025-05-30,4200,GCE,66105,2025-05-30
476,40HCRFBNKAS,40HC Brand New Refrigerated Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,25000,GCE,66105,2025-05-30
477,20OTCWKAS,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,6200,GCE,66105,2025-05-30
478,20OTBNKAS,20DC Brand New Open Top Container,20DC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,8500,GCE,66105,2025-05-30
479,40HCOTCWKAS,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,8800,GCE,66105,2025-05-30
480,40HCOTBNKAS,40HC Brand New Open Top Container,40HC,Brand New,Kansas,39.121016,-94.578331,2025-05-30,13000,GCE,66105,2025-05-30
481,20DCWWLOS,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Los Angeles,33.780018,-118.2625711,2025-05-30,2000,GCE,90744,2025-05-30
482,20DCCWLOS,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,2200,GCE,90744,2025-05-30
483,20DCCLLOS,20DC IICL Container,20DC,IICL,Los Angeles,33.780018,-118.2625711,2025-05-30,2650,GCE,90744,2025-05-30
484,20DCBNLOS,20DC Brand New Container,20DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,3200,GCE,90744,2025-05-30
485,20HCBNLOS,20HC Brand New Container,20HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,3800,GCE,90744,2025-05-30
486,40DCWWLOS,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Los Angeles,33.780018,-118.2625711,2025-05-30,2200,GCE,90744,2025-05-30
487,40DCCWLOS,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,2300,GCE,90744,2025-05-30
488,40DCCLLOS,40DC IICL Container,40DC,IICL,Los Angeles,33.780018,-118.2625711,2025-05-30,3600,GCE,90744,2025-05-30
489,40DCBNLOS,40DC Brand New Container,40DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,4400,GCE,90744,2025-05-30
490,40HCWWLOS,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Los Angeles,33.780018,-118.2625711,2025-05-30,2500,GCE,90744,2025-05-30
491,40HCCWLOS,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,2600,GCE,90744,2025-05-30
492,40HCCLLOS,40HC IICL Container,40HC,IICL,Los Angeles,33.780018,-118.2625711,2025-05-30,3500,GCE,90744,2025-05-30
493,40HCBNLOS,40HC Brand New Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,4300,GCE,90744,2025-05-30
494,45HCBNLOS,45HC Brand New Container,45HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,11000,GCE,90744,2025-05-30
495,53HCBNLOS,53HC Brand New Container,53HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,18500,GCE,90744,2025-05-30
496,20SDBNLOS,20DC Brand New Side Door Container,20DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,5200,GCE,90744,2025-05-30
497,40HCSDBNLOS,40HC Brand New Side Door Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,6500,GCE,90744,2025-05-30
498,20DDBNLOS,20DC Brand New Double Door Container,20DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,4200,GCE,90744,2025-05-30
500,40HCDDBNLOS,40HC Brand New Double Door Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,4800,GCE,90744,2025-05-30
503,20RFBNLOS,20DC Brand New Refrigerated Container,20DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,18500,GCE,90744,2025-05-30
504,40HCRFASLOS,40HC AS-IS Refrigerated Container,40HC,AS IS ,Los Angeles,33.780018,-118.2625711,2025-05-30,4200,GCE,90744,2025-05-30
506,40HCRFBNLOS,40HC Brand New Refrigerated Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,25000,GCE,90744,2025-05-30
507,20OTCWLOS,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,6200,GCE,90744,2025-05-30
508,20OTBNLOS,20DC Brand New Open Top Container,20DC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,8500,GCE,90744,2025-05-30
509,40HCOTCWLOS,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,8000,GCE,90744,2025-05-30
510,40HCOTBNCLOS,40HC Brand New Open Top Container,40HC,Brand New,Los Angeles,33.780018,-118.2625711,2025-05-30,12000,GCE,90744,2025-05-30
511,20DCWWLOU,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,2200,GCE,40219,2025-05-30
512,20DCCWLOU,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,2400,GCE,40219,2025-05-30
513,20DCCLLOU,20DC IICL Container,20DC,IICL,Louisville,38.14223,-85.674308,2025-05-30,2800,GCE,40219,2025-05-30
514,20DCBNLOU,20DC Brand New Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,3400,GCE,40219,2025-05-30
515,20HCBNLOU,20HC Brand New Container,20HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,4200,GCE,40219,2025-05-30
516,40DCWWLOU,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,2500,GCE,40219,2025-05-30
517,40DCCWLOU,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,2800,GCE,40219,2025-05-30
518,40DCCLLOU,40DC IICL Container,40DC,IICL,Louisville,38.14223,-85.674308,2025-05-30,4000,GCE,40219,2025-05-30
519,40DCBNLOU,40DC Brand New Container,40DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,4800,GCE,40219,2025-05-30
520,40HCWWLOU,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Louisville,38.14223,-85.674308,2025-05-30,2750,GCE,40219,2025-05-30
521,40HCCWLOU,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,3000,GCE,40219,2025-05-30
522,40HCCLLOU,40HC IICL Container,40HC,IICL,Louisville,38.14223,-85.674308,2025-05-30,3750,GCE,40219,2025-05-30
523,40HCBNLOU,40HC Brand New Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,4750,GCE,40219,2025-05-30
524,45HCBNLOU,45HC Brand New Container,45HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,11000,GCE,40219,2025-05-30
525,53HCBNLOU,53HC Brand New Container,53HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,18500,GCE,40219,2025-05-30
526,20SDBNLOU,20DC Brand New Side Door Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,5200,GCE,40219,2025-05-30
527,40HCSDBNLOU,40HC Brand New Side Door Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,7000,GCE,40219,2025-05-30
528,20DDBNLOU,20DC Brand New Double Door Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,4200,GCE,40219,2025-05-30
530,40HCDDBNLOU,40HC Brand New Double Door Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,5200,GCE,40219,2025-05-30
533,20RFBNLOU,20DC Brand New Refrigerated Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,18500,GCE,40219,2025-05-30
534,40HCRFASLOU,40HC AS-IS Refrigerated Container,40HC,AS IS ,Louisville,38.14223,-85.674308,2025-05-30,4200,GCE,40219,2025-05-30
536,40HCRFBNLOU,40HC Brand New Refrigerated Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,25000,GCE,40219,2025-05-30
537,20OTCWLOU,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,6200,GCE,40219,2025-05-30
538,20OTBNLOU,20DC Brand New Open Top Container,20DC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,8500,GCE,40219,2025-05-30
539,40HCOTCWLOU,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,8800,GCE,40219,2025-05-30
540,40HCOTBNLOU,40HC Brand New Open Top Container,40HC,Brand New,Louisville,38.14223,-85.674308,2025-05-30,13000,GCE,40219,2025-05-30
541,20DCWWMEM,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,2100,GCE,38109,2025-05-30
542,20DCCWMEM,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,2300,GCE,38109,2025-05-30
543,20DCCLMEM,20DC IICL Container,20DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,2700,GCE,38109,2025-05-30
544,20DCBNMEM,20DC Brand New Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,3300,GCE,38109,2025-05-30
545,20HCBNMEM,20HC Brand New Container,20HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,4200,GCE,38109,2025-05-30
546,40DCWWMEM,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,2500,GCE,38109,2025-05-30
547,40DCCWMEM,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,2800,GCE,38109,2025-05-30
548,40DCCLMEM,40DC IICL Container,40DC,IICL,Memphis,35.14953,-90.04898,2025-05-30,4000,GCE,38109,2025-05-30
549,40DCBNMEM,40DC Brand New Container,40DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,4800,GCE,38109,2025-05-30
550,40HCWWMEM,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Memphis,35.14953,-90.04898,2025-05-30,2750,GCE,38109,2025-05-30
551,40HCCWMEM,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,3000,GCE,38109,2025-05-30
552,40HCCLMEM,40HC IICL Container,40HC,IICL,Memphis,35.14953,-90.04898,2025-05-30,3750,GCE,38109,2025-05-30
553,40HCBNMEM,40HC Brand New Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,4750,GCE,38109,2025-05-30
554,45HCBNMEM,45HC Brand New Container,45HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,11000,GCE,38109,2025-05-30
555,53HCBNMEM,53HC Brand New Container,53HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,18500,GCE,38109,2025-05-30
556,20SDBNMEM,20DC Brand New Side Door Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,5200,GCE,38109,2025-05-30
557,40HCSDBNMEM,40HC Brand New Side Door Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,7000,GCE,38109,2025-05-30
558,20DDBNMEM,20DC Brand New Double Door Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,4200,GCE,38109,2025-05-30
560,40HCDDBNMEM,40HC Brand New Double Door Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,5200,GCE,38109,2025-05-30
563,20RFBNMEM,20DC Brand New Refrigerated Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,18500,GCE,38109,2025-05-30
564,40HCRFASMEM,40HC AS-IS Refrigerated Container,40HC,AS IS ,Memphis,35.14953,-90.04898,2025-05-30,4200,GCE,38109,2025-05-30
566,40HCRFBNMEM,40HC Brand New Refrigerated Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,25000,GCE,38109,2025-05-30
567,20OTCWMEM,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,6200,GCE,38109,2025-05-30
568,20OTBNMEM,20DC Brand New Open Top Container,20DC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,8500,GCE,38109,2025-05-30
569,40HCOTCWMEM,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,8800,GCE,38109,2025-05-30
570,40HCOTBNMEM,40HC Brand New Open Top Container,40HC,Brand New,Memphis,35.14953,-90.04898,2025-05-30,13000,GCE,38109,2025-05-30
571,20DCWWMIA,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,2000,GCE,33178,2025-05-30
572,20DCCWMIA,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,2200,GCE,33178,2025-05-30
573,20DCCLMIA,20DC IICL Container,20DC,IICL,Miami,25.912395,-80.393093,2025-05-30,2600,GCE,33178,2025-05-30
574,20DCBNMIA,20DC Brand New Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,3100,GCE,33178,2025-05-30
575,20HCBNMIA,20HC Brand New Container,20HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4200,GCE,33178,2025-05-30
576,40DCWWMIA,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,2200,GCE,33178,2025-05-30
577,40DCCWMIA,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,2300,GCE,33178,2025-05-30
578,40DCCLMIA,40DC IICL Container,40DC,IICL,Miami,25.912395,-80.393093,2025-05-30,3600,GCE,33178,2025-05-30
579,40DCBNMIA,40DC Brand New Container,40DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4400,GCE,33178,2025-05-30
580,40HCWWMIA,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Miami,25.912395,-80.393093,2025-05-30,2500,GCE,33178,2025-05-30
581,40HCCWMIA,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,2600,GCE,33178,2025-05-30
582,40HCCLMIA,40HC IICL Container,40HC,IICL,Miami,25.912395,-80.393093,2025-05-30,3500,GCE,33178,2025-05-30
583,40HCBNMIA,40HC Brand New Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4300,GCE,33178,2025-05-30
584,45HCBNMIA,45HC Brand New Container,45HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,11000,GCE,33178,2025-05-30
585,53HCBNMIA,53HC Brand New Container,53HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,18500,GCE,33178,2025-05-30
586,20SDBNMIA,20DC Brand New Side Door Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,5200,GCE,33178,2025-05-30
587,40HCSDBNMIA,40HC Brand New Side Door Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,7000,GCE,33178,2025-05-30
588,20DDBNMIA,20DC Brand New Double Door Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4200,GCE,33178,2025-05-30
590,40HCDDBNMIA,40HC Brand New Double Door Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,4800,GCE,33178,2025-05-30
593,20RFBNMIA,20DC Brand New Refrigerated Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,18500,GCE,33178,2025-05-30
594,40HCRFASMIA,40HC AS-IS Refrigerated Container,40HC,AS IS ,Miami,25.912395,-80.393093,2025-05-30,4200,GCE,33178,2025-05-30
596,40HCRFBNMIA,40HC Brand New Refrigerated Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,25000,GCE,33178,2025-05-30
597,20OTCWMIA,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,6200,GCE,33178,2025-05-30
598,20OTBNMIA,20DC Brand New Open Top Container,20DC,Brand New,Miami,25.912395,-80.393093,2025-05-30,8500,GCE,33178,2025-05-30
599,40HCOTCWMIA,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,8800,GCE,33178,2025-05-30
600,40HCOTBNMIA,40HC Brand New Open Top Container,40HC,Brand New,Miami,25.912395,-80.393093,2025-05-30,12000,GCE,33178,2025-05-30
601,20DCWWMIN,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Minneapolis,45.021318,-93.242853,2025-05-30,2300,GCE,55418,2025-05-30
602,20DCCWMIN,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,2600,GCE,55418,2025-05-30
603,20DCCLMIN,20DC IICL Container,20DC,IICL,Minneapolis,45.021318,-93.242853,2025-05-30,3100,GCE,55418,2025-05-30
604,20DCBNMIN,20DC Brand New Container,20DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,3700,GCE,55418,2025-05-30
605,20HCBNMIN,20HC Brand New Container,20HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,4200,GCE,55418,2025-05-30
606,40DCWWMIN,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Minneapolis,45.021318,-93.242853,2025-05-30,2500,GCE,55418,2025-05-30
607,40DCCWMIN,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,2800,GCE,55418,2025-05-30
608,40DCCLMIN,40DC IICL Container,40DC,IICL,Minneapolis,45.021318,-93.242853,2025-05-30,4000,GCE,55418,2025-05-30
609,40DCBNMIN,40DC Brand New Container,40DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,4800,GCE,55418,2025-05-30
610,40HCWWMIN,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Minneapolis,45.021318,-93.242853,2025-05-30,2750,GCE,55418,2025-05-30
611,40HCCWMIN,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,3000,GCE,55418,2025-05-30
612,40HCCLMIN,40HC IICL Container,40HC,IICL,Minneapolis,45.021318,-93.242853,2025-05-30,3750,GCE,55418,2025-05-30
613,40HCBNMIN,40HC Brand New Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,4750,GCE,55418,2025-05-30
614,45HCBNMIN,45HC Brand New Container,45HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,11000,GCE,55418,2025-05-30
615,53HCBNMIN,53HC Brand New Container,53HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,18500,GCE,55418,2025-05-30
616,20SDBNMIN,20DC Brand New Side Door Container,20DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,5200,GCE,55418,2025-05-30
617,40HCSDBNMIN,40HC Brand New Side Door Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,7000,GCE,55418,2025-05-30
618,20DDBNMIN,20DC Brand New Double Door Container,20DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,4200,GCE,55418,2025-05-30
620,40HCDDBNMIN,40HC Brand New Double Door Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,5200,GCE,55418,2025-05-30
623,20RFBNMIN,20DC Brand New Refrigerated Container,20DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,18500,GCE,55418,2025-05-30
624,40HCRFASMIN,40HC AS-IS Refrigerated Container,40HC,AS IS ,Minneapolis,45.021318,-93.242853,2025-05-30,4200,GCE,55418,2025-05-30
626,40HCRFBNMIN,40HC Brand New Refrigerated Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,25000,GCE,55418,2025-05-30
627,20OTCWMIN,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,7400,GCE,55418,2025-05-30
628,20OTBNMIN,20DC Brand New Open Top Container,20DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,8500,GCE,55418,2025-05-30
